|id|entry|cnt_words|pronounce|syllabary|english|
|72,237|ᎠᏓᏪᎳᎩᏍᎩ|4|Adawelagisgi unohlvhdi julvhwisdanelv edoda.|ᎠᏓᏪᎳᎩᏍᎩ ᎤᏃᏢᏗ ᏧᎸᏫᏍᏓᏁᎸ ᎡᏙᏓ.|My dad has worked at a place where they make gunpowder.|
|72,599|ᎠᏍᎦᏰᎬᏍᏓ|4|Asgayegvsda dodvgoliyei aniyosgi dunahnuwvi.|ᎠᏍᎦᏰᎬᏍᏓ ᏙᏛᎪᎵᏰᎢ ᎠᏂᏲᏍᎩ ᏚᎾᏄᏮᎢ.|An officer is going to inspect the soldiers' uniforms.|
|73,624|ᏍᏕᏱᏓ|4|Sdeyida gohlvnhtanv adanesoladehdi unohlvha.|ᏍᏕᏱᏓ ᎪᏢᏔᏅ ᎠᏓᏁᏐᎳᏕᏗ ᎤᏃᏢᎭ.|They have a swing made of rope.|
|72,874|ᏗᎪᏪᎶᏗ|4|Anahnehihv digohwelodi gvhdi ajitisdohtanvi.|ᎠᎾᏁᎯᎲ ᏗᎪᏪᎶᏗ ᎬᏗ ᎠᏥᏘᏍᏙᏔᏅᎢ.|While they were wrestling, he was accidently stabbed with a pencil.|
|72,322|ᎠᎪᎲᏍᎦ|4|Dagwalela duhlihgwadina agohvsgv udalenvhvi.|ᏓᏆᎴᎳ ᏚᏟᏆᏗᎾ ᎠᎪᎲᏍᎬ ᎤᏓᎴᏅᎲᎢ.|When the car overturned it started burning.|
|73,113|ᎦᏁᏫᏗᎭ|4|Junilvhwisdanehi unaditasdi ama unehwidvhvi.|ᏧᏂᎸᏫᏍᏓᏁᎯ ᎤᎾᏗᏔᏍᏗ ᎠᎹ ᎤᏁᏫᏛᎲᎢ.|He took some water to the workers.|
|73,518|ᎩᏢᏍᎦ|4|Unadadesvda duligalselvi asehnv duhwihlanvi.|ᎤᎾᏓᏕᏒᏓ ᏚᎵᎦᎵᏎᎸᎢ ᎠᏎᏅ ᏚᏫᏝᏅᎢ.|His chain broke but he linked it back together.|
|73,006|ᎦᏚᎵᏓ|4|Digadulida nidulstan didahlilostanv, duyojvi.|ᏗᎦᏚᎵᏓ ᏂᏚᎵᏍᏔᎾ ᏗᏓᏟᎶᏍᏔᏅ, ᏚᏲᏨᎢ.|When the photos got wet, they were ruined.|
|73,230|ᎩᏟ ᏗᎦᎴᏅᎯᏓ|4|Gihli digalenvhida dasuhwisgv gatvgia.|ᎩᏟ ᏗᎦᎴᏅᎯᏓ ᏓᏑᏪᏍᎬ ᎦᏛᎩᎠ.|I hear a hounddog barking.|
|73,583|ᏅᎩ|4|Nvhgi iyuhliloda adanawsdisgo nidugijvhnisvi.|ᏅᎩ ᎢᏳᏟᎶᏓ ᎠᏓᎾᏫᏍᏗᏍᎪ ᏂᏚᎩᏨᏂᏒᎢ.|He runs four miles every morning.|
|72,311|ᎠᎨᏳᏣ|4|Anijalagi anigehyuja unilvkwdi unalasgahldii.|ᎠᏂᏣᎳᎩ ᎠᏂᎨᏳᏣ ᎤᏂᎸᏉᏗ ᎤᎾᎳᏍᎦᏟᏗᎢ.|Cherokee girls like to play ball.|
|72,364|ᎠᏟᏴᏌᎾᏩᏍᏗᎭ|4|Gohusdi yasgasdaneh ahwi, ahliyvsanawsdisgoi.|ᎪᎱᏍᏗ ᏯᏍᎦᏍᏓᏁᎭ ᎠᏫ, ᎠᏟᏴᏌᎾᏩᏍᏗᏍᎪᎢ.|When a deer is trying to scare something, it snorts.|
|72,712|ᎠᏲᎯᏍᏗᎭ|4|Hila ahliilisv hiyohisdisgo dejalvhwisdanehv?|ᎯᎳ ᎠᏟᎢᎵᏒ ᎯᏲᎯᏍᏗᏍᎪ ᏕᏣᎸᏫᏍᏓᏁᎲ?|What time do you take a break from your work.|
|73,217|ᎨᏯᏔᎯ|4|Janehltanvis sogwili gehyahtahi hiysladisdii?|ᏣᏁᎵᏔᏅᎢᏍ ᏍᏈᎵ ᎨᏯᏔᎯ ᎯᏴᏍᎳᏗᏍᏗᎢ?|Have you ever tried to rope a wild horse?|
|73,144|ᎦᏃᏴᏟᏍᏗᎭ|4|Uhalvni unohyvhlistana danilawigv udalenvhvi.|ᎤᎭᎸᏂ ᎤᏃᏴᏟᏍᏔᎾ ᏓᏂᎳᏫᎬ ᎤᏓᎴᏅᎲᎢ.|When he rang the bell, church services started.|
|73,747|ᎤᏜᏅᏓ|4|Dihnawo junohlvhdi udlanvda digalvhwisdanhdii.|ᏗᎿᏬ ᏧᏃᏢᏗ ᎤᏜᏅᏓ ᏗᎦᎸᏫᏍᏓᏁᏗᎢ.|There is a job opening at the clothing manufacturers.|
|73,045|ᎦᏨᏩᏍᏗᎭ|4|Duhgiloohnidi ase, degajvwasdihahehno dihnawo.|ᏚᎩᎶᎣᏂᏗ ᎠᏎ, ᏕᎦᏨᏩᏍᏗᎭᎮᏃ ᏗᎿᏬ.|I guess she's just about finished washing because she is wringing the clothes.|
|72,824|ᏕᎨᏛᏍᎦ|4|Udodagwada duwetinv udihlehgi dulvhwisdanehvi.|ᎤᏙᏓᏆᏓ ᏚᏪᏘᏅ ᎤᏗᏞᎩ ᏚᎸᏫᏍᏓᏁᎲᎢ.|He endured working in the heat all day.|
|73,337|ᏝᏬᏚᎯ|4|Yugahnana, hlawotuhi nidegalsdisgo deganvhnvi.|ᏳᎦᎿᎾ, ᏝᏬᏚᎯ ᏂᏁᏕᎦᎵᏗᏍᎪ ᏕᎦᏅᏅᎢ.|She fell in the mud when she slipped.|
|73,021|ᎦᎵᏉᎩ|4|Gahlgwogi jusvhida svnadodagwasdi nigalsdisgoi.|ᎦᎵᏉᎩ ᏧᏒᎯᏓ ᏒᎾᏙᏓᏆᏍᏗ ᏂᎦᎵᏍᏗᏍᎪᎢ.|Seven days make one week.|
|72,260|ᎠᏗᏆᎸᏕᏲᎭ|4|Ayanuli adigwalvdeyoha gagwtv alehwisdohdohdii.|ᎠᏯᏄᎵ ᎠᏗᏆᎸᏕᏲᎭ ᎦᏉᏛ ᎠᎴᏫᏍᏙᏙᏗᎢ.|The wheel is spinning too fast to stop.|
|72,748|ᏓᎬᏩᎶᏗᎭ|4|Nigalstanvgwu iga dehigvwahltanv gvyagwiyvelvi.|ᏂᎦᎵᏍᏔᏅᏊ ᎢᎦ ᏕᎯᎬᏩᎶᏔᏅ ᎬᏯᏈᏴᎡᎸᎢ.|Whatever price you set, I'll pay you.|
|72,915|ᏠᎨᏏ|4|Udodagwada dulvhwisdaneho dlogesi gadalugisgvi.|ᎤᏙᏓᏆᏓ ᏚᎸᏫᏍᏓᏁᎰ ᏠᎨᏏ ᎦᏓᎷᎩᏍᎬᎢ.|He works all day in the field plowing.|
|72,814|ᏓᏫᏍᎬᎯ|4|Yunesdalada deganvhnv dawisgvhi nidegalsdisgoi.|ᏳᏁᏍᏓᎳᏓ ᏕᎦᏅᏅ ᏓᏫᏍᎬᎯ ᏂᏕᎦᎵᏍᏗᏍᎪᎢ.|When it freezes, the roads get slippery.|
|73,996|ᎤᏬᎯᏳᎭ|4|Uwohiyuso duyukdv nadvnehvi. Johiyusesdi.|ᎤᏬᎯᏳᏐ ᏚᏳᎪᏛ ᎾᏛᏁᎲᎢ. ᏦᎯᏳᏎᏍᏗ.|He's always confident that he's doing the right thing. Have faith.|
|72,293|ᎠᏛᏁᎵᏍᎩ|4|Advnelisgi iyulsdohdi adehlohgwaa didehlohgwasgi.|ᎠᏛᏁᎵᏍᎩ ᎢᏳᎵᏍᏙᏗ ᎠᏕᏠᏆᎠ ᏗᏕᎶᏆᏍᎩ.|The student is studying to become an actor.|
|73,478|ᎧᏁᏉᎠ|4|Uhnehgwov julvhwisdanhdi usgwada dadehlohgwasgvi.|ᎤᏁᏉᎥ ᏧᎸᏫᏍᏓᏁᏗ ᎤᏍᏆᏓ ᏓᏕᏠᏆᏍᎬᎢ.|He increased his work load when he finished school.|
|72,503|ᎠᎵᎬᏚᎶ|4|Dinhdladisgi dilsdehldohdi diligvdulo danhdisgoi.|ᏗᏅᏜᏗᏍᎩ ᏗᎵᏍᏕᎸᏙᏗ ᏗᎵᎬᏚᎶ ᏓᎾᏗᏍᎪᎢ.|Firemen use protective masks.|
|73,748|ᎤᏜᏅᏓᏕᎭ|4|Soi kalesdi agwadlanvdadehesdi wigvwahtvhidasdii.|ᏐᎢ ᎧᎴᏍᏗ ᎠᏆᏜᏅᏓᏕᎮᏍᏗ ᏫᎬᏩᏛᎯᏓᏍᏗᎢ.|I'll have time to come to visit you next month.|
|72,275|ᎠᏞᏌᏙ|4|Adlesado adlesadvysgo adasdayhdi yidulvhwisdanela.|ᎠᏞᏌᏙ ᎠᏞᏌᏛᎢᏍᎪ ᎠᏓᏍᏓᏴᏗ ᏱᏚᎸᏫᏍᏓᏁᎳ.|She puts on an apron when she works in the kitchen.|
|72,940|ᏚᎵᏰᏑᎳ|4|Hla yagilvkwdi digwaliyesulodi yidagilvhwisdaneha.|Ꮭ ᏯᎩᎸᏉᏗ ᏗᏆᎵᏰᏑᎶᏗ ᏱᏓᎩᎸᏫᏍᏓᏁᎭ.|I don't like to wear gloves when I'm working.|
|72,213|ᎠᏓᎴᏂᎭ|4|Unalasgahldi yuhliilohla adalenisgo analasgalisgvi.|ᎤᎾᎳᏍᎦᎵᏗ ᏳᏟᎢᎶᏝ ᎠᏓᎴᏂᏍᎪ ᎠᎾᎳᏍᎦᎵᏍᎬᎢ.|When it's time for them to play ball, the ball game begins.|
|72,955|ᎡᏙᎭ|4|Nidunalasuhlvna anedoha. Anedohas dejadatihnav?|ᏂᏚᎾᎳᏑᏢᎾ ᎠᏁᏙᎭ. ᎠᏁᏙᎭᏍ ᏕᏣᏓᏘᎿᎥ?|They are walking around barefoot. Is your family here?|
|73,170|ᎦᏅᏠᏍᏗ|4|Ganvhlosdi hwinsanagi. Diganvhlosdi dutsvhnelvi.|ᎦᏅᏠᏍᏗ ᏫᎾᏌᎾᎩ. ᏗᎦᏅᏠᏍᏗ ᏚᏨᏁᎸᎢ.|Pull the brake! He ran out of brakes.|
|73,878|ᎤᎵᏰᏑᏍᏔᎦ|4|Degegachvsdisgv unaliyesustosdi aliyesusto uliyesustgvi.|ᏕᎨᎦᏨᏍᏗᏍᎬ ᎤᎾᎵᏰᏑᏍᏙᏍᏗ ᎠᎵᏰᏑᏍᏙ ᎤᎵᏰᏑᏍᏘᎬᎢ.|She was wearing a wedding ring.|
|73,238|ᎪᎯᏳᏓᏁᎭ|4|Jiyoiyhdane nigawesgvi. Sgwohiyhdanehdi agwaduliha.|ᏥᏲᎢᏴᏓᏁ ᏂᎦᏪᏍᎬᏒᎢ. ᏍᏉᎯᏴᏓᏁᏗ ᎠᏆᏚᎵᎭ.|I agree with what he says. I want you to vouch for me.|
|73,332|Ꮭ ᎢᎸᏢ, Ꮭ Ꮲ|5|Hla ilvhdlv yidagesi kohi iga.|Ꮭ ᎢᎸᏢ ᏱᏓᎨᏏ ᎪᎯ ᎢᎦ.|I am going nowhere today.|
|73,884|ᎤᎵᏍᎨᏓ|5|Hla ase ulsgeda yiges ei.|Ꮭ ᎠᏎ ᎤᎵᏍᎨᏓ ᏱᎨᏍ ᎡᎢ.|I guess it wasn't important.|
|73,721|ᎤᏓᎾᏂ|5|Gado usdi chvsi na udanani?|ᎦᏙ ᎤᏍᏗ ᏨᏏ Ꮎ ᎤᏓᎾᏂ?|What did the store owner give you?|
|72,980|ᎦᏓᎠ|5|Gado usdi na jigadaa getvi?|ᎦᏙ ᎤᏍᏗ Ꮎ ᏥᎦᏓᎠ ᎨᏛᎢ?|What's that hanging on the post?|
|73,356|ᎢᎦ|5|Usv nigesvna yigi iga gesoi.|ᎤᏒ ᏂᎨᏒᎾ ᏱᎩ ᎢᎦ ᎨᏐᎢ.|If it isn't night, it's day.|
|73,366|ᎢᎬᏱ|5|Igvyis hiluhgi sihnv ayv gesv?|ᎢᎬᏱᏍ ᎯᎷᎩ ᏏᏅ ᎠᏴ ᎨᏒ?|Did you get here before I did?|
|72,277|ᎠᏟᎠ|5|Gado usdi adlia. Ama, unvdike?|ᎦᏙ ᎤᏍᏗ ᎠᏟᎠ. ᎠᎹ, ᎤᏅᏗᎨ?|What is she pouring? Milk or water?|
|72,601|ᎠᏍᎩᏘᏍᎦ|5|Gado usdi tsgitse usv jigesvi?|ᎦᏙ ᎤᏍᏗ ᏣᏍᎩᏘᏎ ᎤᏒ ᏥᎨᏒᎢ?|What did you dream about last night?|
|73,502|ᎧᏅᏑᎸᎢ|5|Gado usdi kanvsulv ayaa udlvgi?|ᎦᏙ ᎤᏍᏗ ᎧᏅᏑᎸ ᎠᏯᎠ ᎤᏢᎩ?|Which room is the patient in?|
|73,559|ᏂᎦᏪᎠ|5|Gayulas jvkewsa nuwesvi? Wesa nigawea.|ᎦᏳᎳᏍ ᏨᎨᏫᏎ ᏄᏪᏒᎢ? ᏪᏌ ᏂᎦᏪᎠ.|Have you already forgotten what he said? A cat is meowing.|
|73,410|ᏥᏔᎦ ᎠᏨᏯ|5|Getv ukila jitaga achvya ayhga.|ᎨᏛ ᎤᎩᎳ ᏥᏔᎦ ᎠᏨᏯ ᎠᏴᎦ.|A rooster is sitting on a post crowing.|
|73,291|ᎬᎮ|5|Gvhe nigawesgv akwtvganv usvi jigesvi.|ᎬᎮ ᏂᎦᏪᏍᎬ ᎠᏆᏛᎦᏅ ᎤᏒᎢ ᏥᎨᏒᎢ.|I heard a bobcat last night.|
|73,312|ᎬᏛᏍᎦ|5|Hla yunhta iga uwvtdi chinosga.|Ꮭ ᏳᏅᏔ ᎢᎦ ᎤᏮᏘᏗ ᏥᏃᏍᎦ.|He doesn't know how much coal to put into the fire.|
|73,218|ᎨᎢ|5|Gei didla waisv juwijigov kohii.|ᎨᎢ ᏗᏜ ᏩᎢᏒ ᏣᏫᏣᎪᎥ ᎪᎯᎢ.|I saw him walking downstream while ago.|
|73,912|ᎤᏅᏔ|5|Unhteis kohi iga jaluhisdi gesv?|ᎤᏅᏖᎢᏍ ᎪᎯ ᎢᎦ ᏣᎷᎯᏍᏗ ᎨᏒ?|Did he know that you were supposed to come today?|
|72,587|ᎠᏎᏃ, ᎠᏎᏅ|5|Doyi dagesisv asehnv do uhyvdla.|ᏙᏱ ᏓᎨᏏᏒ ᎠᏎᏅ Ꮩ ᎤᏴᏜ.|I was going to go outside but it's too cold.|
|72,572|ᎠᏍᏓᏩᏕᎦ|5|Na usdi achuja udoda asdawadega.|Ꮎ ᎤᏍᏗ ᎠᏧᏣ ᎤᏙᏓ ᎠᏍᏓᏩᏕᎦ.|The little boy is following his father.|
|72,378|ᎠᏁᎭ|5|Sgohi adelv uhnelv uweji achuja.|ᏍᎪᎯ ᎠᏕᎸ ᎤᏁᎸ ᎤᏪᏥ ᎠᏧᏣ.|He gave his son ten dollars.|
|73,457|ᎧᎦᎵ|5|Kagali kalv ogan unvgoisdi gesoi.|ᎧᎦᎵ ᎧᎸ ᎤᏅᎪᎢᏍᏗ ᎨᏐᎢ.|Groundhog day is in the month of February.|
|73,320|ᎭᏫᏂ ᏗᏜ|5|Gasgilv hawini didla ganhga wesa.|ᎦᏍᎩᎸ ᎭᏫᏂ ᏗᏜ ᎦᏅᎦ ᏪᏌ.|The cat is lying underneath the chair.|
|73,836|ᎤᏴᏍᏕᎠ|5|Hila iga duditahe kila uyvsdaeɂi?|ᎯᎳ ᎢᎦ ᏚᏗᏔᎮ ᎩᎳ ᎤᏴᏍᏓᎡᎢ?|How many did he drink before he got drunk?|
|72,534|ᎠᎵᏍᏇᏚᏬ|5|Hila iga jakwiyvhe na alsgwetuwo?|ᎯᎳ ᎢᎦ ᏣᏈᏴᎮ Ꮎ ᎠᎵᏍᏇᏚᏬ?|How much did you pay for the hat?|
|72,627|ᎠᏍᎪᎵ|5|Inada askoli jiyolv ahlida gvhdi.|ᎢᎾᏓ ᎠᏍᎪᎵ ᏥᏲᎸ ᎠᏟᏓ ᎬᏗ.|I shot a snake in the head with an arrow.|
|73,187|ᎦᏍᎩᎸᎢ|5|Nigohilv gasgilv gahliho na wesa.|ᏂᎪᎯᎸ ᎦᏍᎩᎸ ᎦᏟᎰ Ꮎ ᏪᏌ.|That cat is always sleeping on a chair.|
|72,544|ᎠᎺᏉᎢ|5|Amegwo anehi ajadi junatana gesoi.|ᎠᎺᏉ ᎠᏁᎯ ᎠᏣᏗ ᏧᎾᏔᎾ ᎨᏐᎢ.|The fish in the ocean are big.|
|72,393|ᎠᎲᎠ|5|Hihvna dagwalela. Igvyi didla aha.|ᎯᎲᎾ ᏓᏆᎴᎳ. ᎢᎬᏱ ᏗᏜ ᎠᎭ.|Move the car. It's in the way.|
|73,103|ᎦᏁᎦ|5|Ahwi ganega gohlvhtanv ahnawo unaa|ᎠᏫ ᎦᏁᎦ ᎪᏢᏔᏅ ᎠᎿᏩ ᎤᎾᎠ.|He has a shirt made of deer skin.|
|73,046|ᎦᏨᏯᏍᎦ|5|Gado usdi gajvysga na kanajisdeji?|ᎦᏙ ᎤᏍᏗ ᎦᏨᏯᏍᎦ Ꮎ ᎧᎾᏥᏍᏕᏥ?|What is the wasp stinging?|
|73,122|ᎦᏅᎪᎢ|5|Ganhgo galevhi kahwi udihlehgi aditasgvi.|ᎦᏅᎪ ᎦᎴᏴᎯ ᎧᏫ ᎤᏗᏞᎩ ᎠᏗᏔᏍᎬᎢ.|He burned his tongue drinking hot coffee.|
|73,393|ᎢᏳᏩᎪᏗ, ᏳᏩᎪᏗ|5|Hila iyuwakdi ijadawoda kohi gogi?|ᎯᎳ ᎢᏳᏩᎪᏗ ᎢᏣᏓᏬᏓ ᎪᎯ ᎪᎩ?|How many times have you gone swimming?|
|72,186|ᎠᏓ|5|Hila jugvwahldi sagwu igasvti ada?|ᎯᎳ ᏧᎬᏩᎶᏗ ᏌᏊ ᎢᎦᏒᏘ ᎠᏓ?|How much does one rick of wood cost?|
|73,940|ᎤᏐᏛᎢ|5|Hla sgwu yagigohe usotv jijidogvi.|Ꮭ ᏍᏊ ᏯᎩᎪᎮ ᎤᏐᏛ ᏥᏥᏙᎬᎢ.|He didn't even see me standing behind him.|
|73,568|ᏃᏈᏏ|5|Tsgwisdi nokwsi anikala kohi usvi.|ᏥᏈᏍᏗ ᏃᏈᏏ ᎠᏂᎧᎳ ᎪᎯ ᎤᏒᎢ.|There are a lot of stars out tonight.|
|73,679|ᏒᎯ ᏑᎾᎴᎢ|5|Svhi sunale jigesv hlega agwedolvi.|ᏒᎯ ᏑᎾᎴ ᏥᎨᏒ ᏞᎦ ᎠᏇᏙᎸᎢ.|I came over for a while yesterday morning.|
|73,984|ᎤᏪᏥ ᎠᎨᏳᏣ|5|Uweji agehyuja dasgwadia kohi gogi.|ᎤᏪᏥ ᎠᎨᏳᏣ ᏓᏍᏆᏗᎠ ᎪᎯ ᎪᎩ.|His daughter is graduating this summer.|
|72,566|ᎠᏌᎹᏗ|5|Gago ugodi asamadiya, nihi ejadoke?|ᎦᎪ ᎤᎪᏗ ᎠᏌᎹᏗᏯ, ᏂᎯ ᎡᏣᏙᎨ?|Who is smarter, you or your sister?|
|74,024|ᏩᏗᎠ|5|Hadlv wagidisdi jaduli hia kanesai?|ᎭᏢ ᏩᎩᏏᏍᏗ ᏣᏚᎵ ᎯᎠ ᎧᏁᏌᎢ?|Where do you want me to send this box?|
|73,443|ᏧᎶᎸᏗ|5|Hadlv janvne na julohldi agwahnawo?|ᎭᏢ ᏣᏅᏁ Ꮎ ᏧᎶᎸᏗ ᎠᏆᎿᏬ?|Where did you put my striped shirt?|
|73,010|ᎦᎦᎹ|5|Hia achuja hisgiha gagama dusdigvi.|ᎯᎠ ᎠᏧᏣ ᎯᏍᎩᎭ ᎦᎦᎹ ᏚᏍᏗᎬᎢ.|This boy ate five of the cucumbers.|
|74,028|ᏩᎦ|5|Hia asgaya tsgwisdi wahga dunahlaa.|ᎯᎠ ᎠᏍᎦᏯ ᏥᏈᏍᏗ ᏩᎦ ᏚᎾᏝᎠ.|This man owns a lot of cows.|
|72,921|ᏙᏓᏈᏕᎾ|5|Hila isinale hadidisgo Dodagwiden sunalei?|ᎯᎳ ᎢᏏᎾᎴ ᎭᏗᏗᏍᎪ ᏙᏓᏈᏕᎾ ᏑᎾᎴᎢ?|How early do you get up on Saturday mornings?|
|72,426|ᎠᏣᎢᎠ|5|hila iyanii jitaga anida unajaisei?|ᎯᎳ ᎢᏯᏂᎢ ᏥᏔᎦ ᎠᏂᏓ ᎤᎾᏣᎢᏎᎢ?|How many chicks hatched?|
|73,582|ᏅᏙᎯ|5|Johiyuhas nvdohi uwedolv gesv yvwi?|ᏦᎯᏳᎭᏍ ᏅᏙᎯ ᎤᏪᏙᎸ ᎨᏒ ᏴᏫ?|Do you believe that man has been on the moon?|
|74,049|ᏬᏱ, ᏬᏯ|5|Kanoheda anihidohi geso igada woyi.|ᎧᏃᎮᏓ ᎠᏂᎯᏙᎯ ᎢᎦᏓ ᏬᏱ.|Some pigeons are message carriers.|
|72,564|ᎠᏌᏛᏍᎦ|5|Kvhli usadvnv asehnv hla yuniyvhei.|ᎬᏟ ᎤᏌᏛᏅ ᎠᏎᏅ Ꮭ ᏳᏂᏴᎮᎢ.|He set a trap for a raccoon but he didn't catch it.|
|72,338|ᎠᎬᏍᎪᎸᏍᎦ|5|Na asgaya uweji achuja agvsgolvsga.|Ꮎ ᎠᏍᎦᏯ ᎤᏪᏥ ᎠᏧᏣ ᎠᎬᏍᎪᎸᏍᎦ.|The man is scolding his son.|
|73,963|ᎤᏩᎢᏢᎢ|5|Duwaihlv udli didla udisgahla kiloi.|ᏚᏩᎢᏢ ᎤᏟ ᏗᏜ ᎤᏗᏍᎦᏝ ᎩᎶᎢ.|Someone is hiding behind the bushes.|
|73,581|ᏅᏓᎩ|5|Nvdagi wagwedolv toi gedohv igohida.|ᏅᏓᎩ ᏩᏇᏙᎸ ᏙᎢ ᎨᏙᎲ ᎢᎪᎯᏓ.|I went to Texas during my vacation.|
|74,010|ᎤᏲᎢ|5|Uyo ganvhnv uyochelv tali digagwati.|ᎤᏲ ᎦᏅᏅ ᎤᏲᏤᎸ ᏔᎵ ᏗᎦᏆᏘ.|His bicycle broke down on a bad road.|
|74,040|ᏩᏐᏝ|5|Wasohla uwelisv asehnv kamama gesvi.|ᏩᏐᏝ ᎤᏪᎵᏒ ᎠᏎᏅ ᎧᎹᎹ ᎨᏒᎢ.|She thought it was a moth, but it was a butterfly.|
|72,781|ᏓᎳᏑᏢᏍᎦ|5|Dije dilasula julasuhldi uduli Wili.|ᏗᏤ ᏗᎳᏑᎶ ᏧᎳᏑᏢᏗ ᎤᏚᎵ ᏫᎵ.|Bill wants to put on some new shoes.|
|72,234|ᎠᏓᏪᎯ|5|Doyu anidawehi geso igada Anijalagi.|ᏙᏳ ᎠᏂᏓᏪᎯ ᎨᏐ ᎢᎦᏓ ᎠᏂᏣᎳᎩ.|Some Cherokees are very magical.|
|74,052|ᏭᏩᎪᏛᎢ|5|Gado digwvnhdi jaduli wunvkdv adela?|ᎦᏙ ᏗᏋᏁᏗ ᏣᏚᎵ ᏭᏅᎦᏗ ᎠᏕᎳ?|What do you want me to do with the rest of the money?|
|73,412|ᏥᏳ ᏗᏝᏫᏘᏗᏍᎩ|5|Gado usdi asgaya jiyu dihlawitdisgi?|ᎦᏙ ᎤᏍᏗ ᎠᏍᎦᏯ ᏥᏳ ᏗᏝᏫᏘᏗᏍᎩ?|Which man is the pilot?|
|73,262|ᎪᏍᏗᏳᎵ|5|Gosdiyuhli galuysdi kdisgv ada dasgwalsgvi.|ᎪᏍᏗᏳᏟ ᎦᎷᏯᏍᏗ ᎬᏗᏍᎬ ᎠᏓ ᏓᏍᏆᎵᏍᎬᎢ.|He was using a dull axe to chop wood.|
|72,252|ᎠᏕᎸᎢ|5|Hia alsgwetuwo sgo adelv jugvwahldi.|ᎯᎠ ᎠᎵᏍᏇᏚᏬ ᏍᎪ ᎠᏕᎸ ᏧᎬᏩᏟᏗ.|The price of this hat is ten dollars.|
|73,980|ᎤᏪᏥ|5|Hila jugvwahldi sagwu italdu juweji?|ᎯᎳ ᏧᎬᏩᎵᏗ ᏌᏊ ᎢᏔᎵᏚ ᏧᏪᏥ?|How much are a dozen eggs?|
|73,627|ᏍᏚᏗ|5|Hisduhnv sdudi na wahga anilosohnvi.|ᎯᏍᏚᏅ ᏍᏚᏗ Ꮎ ᏩᎦ ᎠᏂᎶᏐᏅᎢ.|Close the gate when the cows go by.|
|73,589|ᏅᏬᏘ ᎠᏓᎯᎯ|5|Hlesdi jihaditahi na nvwoti adahihi.|ᏞᏍᏗ ᏥᎭᏗᏔᎯ Ꮎ ᏅᏬᏘ ᎠᏓᎯᎯ.|Don't drink the rubbing alcohol.|
|73,112|ᎦᏁᏩᏘᎭ|5|Na gihli ama unehwahtvhdi anehidiha.|Ꮎ ᎩᏟ ᎠᎹ ᎤᏁᏩᏛᏗ ᎠᏁᎯᏗᎭ.|The dog is trying to find some water.|
|73,375|ᎢᎳᏏᏗ|5|Sgohi ilasihdi niganvha jiyu ujelii.|ᏍᎪᎯ ᎢᎳᏏᏗ ᏂᎦᏅᎭ ᏥᏳ ᎤᏤᎵᎢ.|His boat is ten feet long.|
|72,209|ᎠᏓᏣᎦᎵᎭ|5|Uweti ahnawo ahida geso udajagahldi.|ᎤᏪᏘ ᎠᎿᏬ ᎠᎯᏓ ᎨᏐ ᎤᏓᏣᎦᎵᏗ.|An old cloth is easy to rip.|
|73,667|ᏑᏕᏘᏴᏓ|5|Sudetiyvda jigesvv jakiwasv hia waji.|ᏑᏕᏘᏴᏓ ᏥᎨᏒᎥ ᏣᎩᏩᏒ ᎯᎠ ᏩᏥ.|I bought this watch one year ago.|
|73,676|ᏒᏙᏂ|5|Svdoni ukalijv ugahnanv ama ugahnana.|ᏒᏙᏂ ᎤᎧᎵᏨ ᎤᎦᎿᏅ ᎠᎹ ᎤᎦᎿᎾ.|The barrel filled up with rainwater when it rained.|
|74,017|ᎥᎴ|5|Vle anosda digahyesdi anadisgo igada.|ᎥᎴ ᎠᏃᏍᏓ ᏗᎦᏰᏍᏗ ᎠᎾᏗᏍᎪ ᎢᎦᏓ.|Some say that locusts are good to eat|
|73,864|ᎤᏉᎴᎦ|5|Ahwi duhyalvsv svhi asehnv ukwolvsvi.|ᎠᏫ ᏚᏯᎸᏒ ᏒᎯ ᎠᏎᏅ ᎤᏉᎸᏒᎢ.|He went deer hunting yesterday but he had no luck.|
|72,442|ᎠᏥᏍᎸᏍᎦ|5|Ajil gohlvhdi gvhdi ujislanvi goksdi.|ᎠᏥᎳ ᎪᏢᏗ ᎬᏗ ᎤᏥᏍᎳᏅᎢ ᎪᎩᏍᏗ.|He lit the cigarette with a match.|
|72,281|ᎠᏟᏍᏗᎭ|5|Gado usdi adlisdiha? Ulvsadis guguke?|ᎦᏙ ᎤᏍᏗ ᎠᏟᏍᏗᎭ? ᎤᎸᏌᏗᏍ ᎫᎫᎨ?|What is she pouring it into? A glass or a bottle?|
|73,092|ᎦᎸᏍᎦ|5|Gadohi atalesv ulvnv inada ulihwojvi.|ᎦᏙᎯ ᎠᏔᎴᏒ ᎤᎸᏅ ᎢᎾᏓ ᎤᎵᏬᏨᎢ.|He put the dead snake in a hole in the ground|
|74,047|ᏫᎦᏁᎲᏍᎦ|5|Gahljode wunehnv ama adlisdv ulvsadi.|ᎦᎵᏦᏕ ᏭᏁᏅ ᎠᎹ ᎠᏟᏍᏛ ᎤᎸᏌᏗ.|She took the glass of water inside.|
